Protocol,Mode,Scenario,Run,Seed,N,Slots,OnsetSlot,Algorithm,BudgetFraction,MeanSatisfaction,PreOnsetMeanSatisfaction,PostOnsetMeanSatisfaction,OnsetWindowMeanSatisfaction,TotalMigrations,PostOnsetMigrations,MigrationMB,PostOnsetMigrationMB,MeanAdmittedTasks,MeanRejectedTasks,PostMeanAdmittedTasks,PostMeanRejectedTasks,RuntimeSec,RepairOverrides,MaxBudgetExcess,CandidateEvaluations,AcceptedMoves,BudgetActiveSlots
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,16,2026074116,180,200,1,BudgetedLNS,0.05,51.2138888888889,,51.2138888888889,50.5,311,311,515.696,515.696,139.46,40.54,139.46,40.54,81.1555949,0,0,21490,254,1
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,17,2026074117,180,200,1,BudgetedLNS,0.05,59.0916666666667,,59.0916666666667,56.2222222222222,434,434,708.012199999999,708.012199999999,139.415,40.585,139.415,40.585,41.9110553,1,3,21290,391,6
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,18,2026074118,180,200,1,BudgetedLNS,0.05,55.7444444444444,,55.7444444444444,55.5555555555556,433,433,680.4064,680.4064,139.565,40.435,139.565,40.435,54.1715811,1,1,21185,384,4
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,19,2026074119,180,200,1,BudgetedLNS,0.05,55.3888888888889,,55.3888888888889,56.3611111111111,164,164,255.0944,255.0944,139.015,40.985,139.015,40.985,51.7776239,0,0,21582,156,1
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,20,2026074120,180,200,1,BudgetedLNS,0.05,64.4388888888889,,64.4388888888889,60.5833333333333,377,377,584.779399999999,584.779399999999,139.03,40.97,139.03,40.97,46.123761,2,3,21370,361,4
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,21,2026074121,180,200,1,BudgetedLNS,0.05,61.2777777777778,,61.2777777777778,63.7777777777778,482,482,763.9556,763.9556,139.43,40.57,139.43,40.57,69.3832269,2,1,21218,453,7
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,22,2026074122,180,200,1,BudgetedLNS,0.05,61.8305555555555,,61.8305555555555,59.3611111111111,384,384,660.5628,660.5628,139.16,40.84,139.16,40.84,73.5249352,2,2,21088,352,2
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,23,2026074123,180,200,1,BudgetedLNS,0.05,66.4361111111111,,66.4361111111111,65.3888888888889,309,309,489.351,489.351,139.19,40.81,139.19,40.81,36.9087446,0,0,21391,298,4
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,24,2026074124,180,200,1,BudgetedLNS,0.05,63.7416666666666,,63.7416666666666,59.1666666666666,308,308,505.5428,505.5428,139.465,40.535,139.465,40.535,67.8237299,0,0,21268,301,4
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,25,2026074125,180,200,1,BudgetedLNS,0.05,65.9944444444444,,65.9944444444444,65.8888888888889,236,236,375.3416,375.3416,139.165,40.835,139.165,40.835,41.9901831,0,0,21460,220,1
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,26,2026074126,180,200,1,BudgetedLNS,0.05,61.075,,61.075,61.6388888888889,429,429,638.6658,638.6658,139.56,40.44,139.56,40.44,70.9428373,0,0,21100,422,5
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,27,2026074127,180,200,1,BudgetedLNS,0.05,65.0111111111111,,65.0111111111111,62.1388888888889,501,501,751.9452,751.9452,139.115,40.885,139.115,40.885,67.2333552,1,1,21337,454,4
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,28,2026074128,180,200,1,BudgetedLNS,0.05,56.8805555555556,,56.8805555555556,57.3611111111111,450,450,721.683,721.683,139.575,40.425,139.575,40.425,61.5499634,0,0,21401,417,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,29,2026074129,180,200,1,BudgetedLNS,0.05,65.7694444444444,,65.7694444444444,62.6111111111111,389,389,583.5854,583.5854,139.14,40.86,139.14,40.86,30.3102313,1,1,21288,381,4
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,30,2026074130,180,200,1,BudgetedLNS,0.05,59.8111111111111,,59.8111111111111,58.25,305,305,514.3022,514.3022,139.635,40.365,139.635,40.365,51.4995277999999,0,0,21430,262,3
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,1,2026075101,180,200,1,BudgetedLNS,0.05,50.625,,50.625,52.0555555555556,333,333,2656.4528,2656.4528,152.82,27.18,152.82,27.18,61.4312371999999,0,0,21590,235,0
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,2,2026075102,180,200,1,BudgetedLNS,0.05,49.7416666666667,,49.7416666666667,52.25,367,367,2817.5948,2817.5948,152.79,27.21,152.79,27.21,73.3715379,0,0,21598,276,0
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,3,2026075103,180,200,1,BudgetedLNS,0.05,56.4416666666667,,56.4416666666667,50.0833333333333,179,179,1067.0894,1067.0894,152.81,27.19,152.81,27.19,63.3444946,0,0,21601,157,0
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,4,2026075104,180,200,1,BudgetedLNS,0.05,52.2694444444444,,52.2694444444444,53.6944444444445,426,426,2794.7554,2794.7554,152.79,27.21,152.79,27.21,106.2115237,0,0,21447,371,1
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,5,2026075105,180,200,1,BudgetedLNS,0.05,56.6833333333333,,56.6833333333333,54.4166666666667,132,132,680.6816,680.6816,152.85,27.15,152.85,27.15,86.6245116,0,0,21600,123,0
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,6,2026075106,180,200,1,BudgetedLNS,0.05,59.8527777777778,,59.8527777777778,57.3611111111111,167,167,828.7484,828.7484,152.595,27.405,152.595,27.405,68.8744003,0,0,21594,145,0
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,7,2026075107,180,200,1,BudgetedLNS,0.05,50.7361111111111,,50.7361111111111,48.1944444444444,519,519,4511.6974,4511.6974,153.105,26.895,153.105,26.895,48.1657538,2,2,21392,361,3
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,8,2026075108,180,200,1,BudgetedLNS,0.05,47.55,,47.55,46.4444444444444,531,531,3140.7198,3140.7198,152.85,27.15,152.85,27.15,59.9937819,3,1,21346,421,5
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,9,2026075109,180,200,1,BudgetedLNS,0.05,56.6666666666667,,56.6666666666667,54.8333333333333,156,156,1031.778,1031.778,153.0,27.0,153.0,27.0,54.1844084,0,0,21559,127,0
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,10,2026075110,180,200,1,BudgetedLNS,0.05,59.2722222222222,,59.2722222222222,55.6111111111111,143,143,463.977200000001,463.977200000001,152.705,27.295,152.705,27.295,49.9867612,1,3,21470,135,2
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,11,2026075111,180,200,1,BudgetedLNS,0.05,57.375,,57.375,54.7222222222222,153,153,1153.7044,1153.7044,152.95,27.05,152.95,27.05,40.5468136,0,0,21559,123,0
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,12,2026075112,180,200,1,BudgetedLNS,0.05,52.3861111111111,,52.3861111111111,51.6944444444445,234,234,1090.9696,1090.9696,152.71,27.29,152.71,27.29,45.8970191,0,0,21560,209,1
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,13,2026075113,180,200,1,BudgetedLNS,0.05,52.6277777777778,,52.6277777777778,50.75,118,118,706.0352,706.0352,153.03,26.97,153.03,26.97,68.9401897999999,0,0,21595,109,0
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,14,2026075114,180,200,1,BudgetedLNS,0.05,45.9777777777778,,45.9777777777778,45.3611111111111,472,472,2950.248,2950.248,153.05,26.95,153.05,26.95,76.9356586,0,0,21258,396,3
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,15,2026075115,180,200,1,BudgetedLNS,0.05,58.9583333333333,,58.9583333333333,58.5833333333333,277,277,1333.68,1333.68,152.825,27.175,152.825,27.175,36.5417561,0,0,21590,238,0
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,16,2026075116,180,200,1,BudgetedLNS,0.05,53.0944444444444,,53.0944444444444,52.1944444444445,297,297,1318.2876,1318.2876,152.64,27.36,152.64,27.36,35.6602409,0,0,21453,266,2
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,17,2026075117,180,200,1,BudgetedLNS,0.05,50.55,,50.55,51.0555555555556,419,419,2359.9542,2359.9542,152.945,27.055,152.945,27.055,39.0578039,0,0,21523,358,1
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,18,2026075118,180,200,1,BudgetedLNS,0.05,50.5305555555555,,50.5305555555555,50.4722222222222,479,479,2798.1326,2798.1326,152.79,27.21,152.79,27.21,74.3164392,1,1,21398,425,4
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,19,2026075119,180,200,1,BudgetedLNS,0.05,51.5777777777778,,51.5777777777778,46.0555555555556,322,322,1999.8392,1999.8392,153.26,26.74,153.26,26.74,79.7854904,1,1,21373,271,4
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,20,2026075120,180,200,1,BudgetedLNS,0.05,51.0777777777778,,51.0777777777778,52.8888888888889,424,424,3408.6874,3408.6874,153.215,26.785,153.215,26.785,68.9268472999999,0,0,21420,327,1
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,21,2026075121,180,200,1,BudgetedLNS,0.05,51.9361111111111,,51.9361111111111,51.6666666666667,293,293,2295.928,2295.928,152.62,27.38,152.62,27.38,33.2495282,1,1,21589,258,1
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,22,2026075122,180,200,1,BudgetedLNS,0.05,46.3361111111111,,46.3361111111111,46.7777777777778,454,454,3752.219,3752.219,153.085,26.915,153.085,26.915,41.4271974,1,3,21400,232,0
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,23,2026075123,180,200,1,BudgetedLNS,0.05,38.1583333333333,,38.1583333333333,37.0,446,446,2459.2962,2459.2962,153.635,26.365,153.635,26.365,42.5651033,1,1,21375,268,1
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,24,2026075124,180,200,1,BudgetedLNS,0.05,52.1277777777778,,52.1277777777778,51.7777777777778,593,593,3454.464,3454.464,152.715,27.285,152.715,27.285,39.0306123,3,2,21266,500,2
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,25,2026075125,180,200,1,BudgetedLNS,0.05,55.7722222222222,,55.7722222222222,56.1388888888889,119,119,617.9616,617.9616,152.885,27.115,152.885,27.115,40.4107529,0,0,21523,123,1
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,26,2026075126,180,200,1,BudgetedLNS,0.05,56.8083333333333,,56.8083333333333,53.0555555555556,211,211,1999.6018,1999.6018,152.99,27.01,152.99,27.01,40.4731137,1,6,21555,151,1
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,27,2026075127,180,200,1,BudgetedLNS,0.05,57.6194444444445,,57.6194444444445,52.75,178,178,959.0344,959.0344,152.85,27.15,152.85,27.15,43.4739538,1,1,21548,163,1
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,28,2026075128,180,200,1,BudgetedLNS,0.05,51.1111111111111,,51.1111111111111,50.5,631,631,3188.8826,3188.8826,152.665,27.335,152.665,27.335,83.1042933999999,2,3,21465,389,2
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,29,2026075129,180,200,1,BudgetedLNS,0.05,58.075,,58.075,57.5833333333333,217,217,1198.6944,1198.6944,152.665,27.335,152.665,27.335,76.2065212,0,0,21595,184,0
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,30,2026075130,180,200,1,BudgetedLNS,0.05,55.9027777777778,,55.9027777777778,54.4444444444444,351,351,2610.7816,2610.7816,152.88,27.12,152.88,27.12,67.273844,0,0,21546,323,0
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,1,2026076101,180,200,1,BudgetedLNS,0.05,59.3277777777778,,59.3277777777778,57.5,220,220,358.6846,358.6846,140.68,39.32,140.68,39.32,65.1485856,0,0,21504,217,0
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,2,2026076102,180,200,1,BudgetedLNS,0.05,61.9888888888889,,61.9888888888889,59.1388888888889,238,238,304.1374,304.1374,140.595,39.405,140.595,39.405,31.874926,1,1,21485,222,0
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,3,2026076103,180,200,1,BudgetedLNS,0.05,62.8861111111111,,62.8861111111111,61.1111111111111,142,142,187.2736,187.2736,140.755,39.245,140.755,39.245,34.9896847,0,0,21591,143,0
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,4,2026076104,180,200,1,BudgetedLNS,0.05,60.2388888888889,,60.2388888888889,57.9444444444444,326,326,489.8162,489.8162,140.78,39.22,140.78,39.22,41.4858526,0,0,21443,298,1
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,5,2026076105,180,200,1,BudgetedLNS,0.05,60.4833333333333,,60.4833333333333,61.4722222222222,318,318,469.0452,469.0452,140.8,39.2,140.8,39.2,36.438675,0,0,21439,297,3
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,6,2026076106,180,200,1,BudgetedLNS,0.05,65.2527777777778,,65.2527777777778,64.8611111111111,366,366,536.9334,536.9334,140.71,39.29,140.71,39.29,32.373207,1,1,21464,325,1
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,7,2026076107,180,200,1,BudgetedLNS,0.05,61.4472222222223,,61.4472222222223,63.2222222222222,232,232,338.578,338.578,141.0,39.0,141.0,39.0,33.4512343,2,2,21523,221,0
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,8,2026076108,180,200,1,BudgetedLNS,0.05,57.8027777777778,,57.8027777777778,57.8333333333333,221,221,358.4192,358.4192,141.0,39.0,141.0,39.0,37.6204937,0,0,21600,195,0
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,9,2026076109,180,200,1,BudgetedLNS,0.05,62.7,,62.7,61.1666666666667,215,215,287.3474,287.3474,141.01,38.99,141.01,38.99,34.0160221,1,2,21460,199,2
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,10,2026076110,180,200,1,BudgetedLNS,0.05,46.6277777777778,,46.6277777777778,37.8888888888889,849,849,1335.4626,1335.4626,140.73,39.27,140.73,39.27,37.3954372,10,5,21146,633,6
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,11,2026076111,180,200,1,BudgetedLNS,0.05,56.7416666666667,,56.7416666666667,56.9722222222222,307,307,470.9692,470.9692,141.16,38.84,141.16,38.84,35.0546649,0,0,21168,294,5
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,12,2026076112,180,200,1,BudgetedLNS,0.05,60.3666666666666,,60.3666666666666,56.9444444444445,487,487,724.8034,724.8034,140.93,39.07,140.93,39.07,34.1352267,2,1,21293,432,2
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,13,2026076113,180,200,1,BudgetedLNS,0.05,66.6194444444445,,66.6194444444445,65.8333333333333,378,378,603.4266,603.4266,140.83,39.17,140.83,39.17,32.8716025,0,0,21090,356,7
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,14,2026076114,180,200,1,BudgetedLNS,0.05,65.1777777777778,,65.1777777777778,65.9444444444444,167,167,267.2384,267.2384,140.85,39.15,140.85,39.15,33.0998893,0,0,21488,163,1
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,15,2026076115,180,200,1,BudgetedLNS,0.05,55.9444444444444,,55.9444444444444,54.5833333333333,403,403,623.6674,623.6674,140.515,39.485,140.515,39.485,37.1461592,0,0,21442,340,2
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,16,2026076116,180,200,1,BudgetedLNS,0.05,57.9916666666666,,57.9916666666666,58.2777777777778,137,137,234.389,234.389,141.0,39.0,141.0,39.0,33.9057918,0,0,21581,117,0
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,17,2026076117,180,200,1,BudgetedLNS,0.05,61.6555555555556,,61.6555555555556,62.3333333333333,423,423,602.433,602.433,141.08,38.92,141.08,38.92,36.7597344,0,0,21382,387,2
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,18,2026076118,180,200,1,BudgetedLNS,0.05,62.9833333333333,,62.9833333333333,60.75,221,221,277.7918,277.7918,141.01,38.99,141.01,38.99,40.6776112,1,1,21506,213,1
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,19,2026076119,180,200,1,BudgetedLNS,0.05,62.9,,62.9,63.5277777777778,367,367,573.4978,573.4978,140.8,39.2,140.8,39.2,35.193345,0,0,21466,342,1
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,20,2026076120,180,200,1,BudgetedLNS,0.05,61.0027777777778,,61.0027777777778,63.1944444444444,233,233,378.1286,378.1286,140.95,39.05,140.95,39.05,35.0070851,0,0,21599,212,0
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,21,2026076121,180,200,1,BudgetedLNS,0.05,54.1861111111111,,54.1861111111111,52.0833333333333,446,446,677.9516,677.9516,140.87,39.13,140.87,39.13,31.2650403,1,1,21447,357,1
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,22,2026076122,180,200,1,BudgetedLNS,0.05,60.5111111111111,,60.5111111111111,61.5277777777778,446,446,684.9194,684.9194,141.165,38.835,141.165,38.835,30.0079998,3,2,21286,412,4
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,23,2026076123,180,200,1,BudgetedLNS,0.05,60.8583333333333,,60.8583333333333,62.8333333333333,288,288,474.021,474.021,141.17,38.83,141.17,38.83,49.4105985,0,0,21465,258,3
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,24,2026076124,180,200,1,BudgetedLNS,0.05,64.3249999999999,,64.3249999999999,62.3888888888889,161,161,190.1942,190.1942,140.995,39.005,140.995,39.005,28.3122265,2,1,21325,155,3
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,25,2026076125,180,200,1,BudgetedLNS,0.05,64.6666666666666,,64.6666666666666,62.8611111111111,209,209,333.7328,333.7328,140.935,39.065,140.935,39.065,30.1452923,1,1,21561,178,0
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,26,2026076126,180,200,1,BudgetedLNS,0.05,62.2166666666667,,62.2166666666667,62.3055555555556,400,400,622.4728,622.4728,140.96,39.04,140.96,39.04,30.2089414,3,4,21280,359,5
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,27,2026076127,180,200,1,BudgetedLNS,0.05,58.525,,58.525,58.4166666666667,298,298,468.3808,468.3808,140.9,39.1,140.9,39.1,30.7844153,0,0,21362,273,3
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,28,2026076128,180,200,1,BudgetedLNS,0.05,58.3722222222223,,58.3722222222223,58.3333333333333,590,590,880.6208,880.6208,141.01,38.99,141.01,38.99,33.5162974,5,2,21108,492,6
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,29,2026076129,180,200,1,BudgetedLNS,0.05,52.1111111111111,,52.1111111111111,54.3333333333333,596,596,909.8858,909.8858,140.935,39.065,140.935,39.065,34.982308,5,2,20942,518,10
paper2_revision_v2_20260731,SENSITIVITY,coupled_hotspot,30,2026076130,180,200,1,BudgetedLNS,0.05,58.9055555555555,,58.9055555555555,56.5277777777778,426,426,655.3884,655.3884,141.01,38.99,141.01,38.99,31.7840913,2,2,21205,391,5
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,200,1,BudgetedLNS,0.1,68.4472222222222,,68.4472222222222,67.0277777777778,246,246,304.005,304.005,139.19,40.81,139.19,40.81,136.8632643,0,0,43200,232,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,2,2026074102,180,200,1,BudgetedLNS,0.1,68.5888888888889,,68.5888888888889,69.9166666666667,167,167,210.5006,210.5006,139.025,40.975,139.025,40.975,151.6816531,0,0,43200,166,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,3,2026074103,180,200,1,BudgetedLNS,0.1,69.225,,69.225,67.2777777777778,149,149,187.4066,187.4066,139.075,40.925,139.075,40.925,123.92709,0,0,43109,164,1
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,4,2026074104,180,200,1,BudgetedLNS,0.1,66.8666666666666,,66.8666666666666,65.3055555555556,163,163,222.5116,222.5116,139.03,40.97,139.03,40.97,130.0272888,1,1,43107,147,1
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,5,2026074105,180,200,1,BudgetedLNS,0.1,57.4,,57.4,53.7222222222222,551,551,809.3486,809.3486,139.03,40.97,139.03,40.97,114.3775127,1,1,43072,499,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,6,2026074106,180,200,1,BudgetedLNS,0.1,55.7472222222222,,55.7472222222222,55.1666666666667,651,651,990.8472,990.8472,139.145,40.855,139.145,40.855,107.5625992,1,1,40871,564,1
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,7,2026074107,180,200,1,BudgetedLNS,0.1,57.3777777777778,,57.3777777777778,57.5277777777778,633,633,929.928,929.928,138.97,41.03,138.97,41.03,113.2027994,0,0,42898,586,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,8,2026074108,180,200,1,BudgetedLNS,0.1,67.1666666666667,,67.1666666666667,67.6388888888889,171,171,205.4574,205.4574,139.065,40.935,139.065,40.935,165.260653,0,0,43193,168,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,9,2026074109,180,200,1,BudgetedLNS,0.1,67.3583333333333,,67.3583333333333,67.25,337,337,511.7818,511.7818,139.005,40.995,139.005,40.995,131.0801612,0,0,43200,306,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,10,2026074110,180,200,1,BudgetedLNS,0.1,64.4777777777778,,64.4777777777778,63.5277777777778,224,224,302.876,302.876,139.0,41.0,139.0,41.0,126.4324121,0,0,43184,227,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,11,2026074111,180,200,1,BudgetedLNS,0.1,60.8666666666667,,60.8666666666667,61.0,425,425,632.7596,632.7596,139.085,40.915,139.085,40.915,95.5705034,0,0,43203,400,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,12,2026074112,180,200,1,BudgetedLNS,0.1,65.2611111111111,,65.2611111111111,66.7777777777778,185,185,248.5256,248.5256,139.105,40.895,139.105,40.895,146.2304067,0,0,43203,186,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,13,2026074113,180,200,1,BudgetedLNS,0.1,68.6194444444445,,68.6194444444445,65.8055555555556,165,165,201.0774,201.0774,139.03,40.97,139.03,40.97,116.0047374,0,0,43175,163,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,14,2026074114,180,200,1,BudgetedLNS,0.1,66.4444444444444,,66.4444444444444,67.8611111111111,230,230,346.0766,346.0766,139.02,40.98,139.02,40.98,123.6474524,0,0,43193,198,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,15,2026074115,180,200,1,BudgetedLNS,0.1,67.7138888888889,,67.7138888888889,64.8333333333333,179,179,221.2514,221.2514,139.02,40.98,139.02,40.98,107.4929418,0,0,43200,183,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,16,2026074116,180,200,1,BudgetedLNS,0.1,63.8472222222222,,63.8472222222222,62.0,375,375,544.4988,544.4988,139.03,40.97,139.03,40.97,146.8612136,0,0,43178,355,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,17,2026074117,180,200,1,BudgetedLNS,0.1,65.3805555555555,,65.3805555555555,61.0833333333333,257,257,361.805,361.805,139.09,40.91,139.09,40.91,94.4234243,0,0,43194,257,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,18,2026074118,180,200,1,BudgetedLNS,0.1,64.8527777777778,,64.8527777777778,57.5277777777778,251,251,342.494,342.494,139.05,40.95,139.05,40.95,76.1393502,0,0,42952,238,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,19,2026074119,180,200,1,BudgetedLNS,0.1,63.6916666666667,,63.6916666666667,61.3055555555556,254,254,339.707,339.707,139.02,40.98,139.02,40.98,121.0712636,0,0,43200,244,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,20,2026074120,180,200,1,BudgetedLNS,0.1,65.7222222222222,,65.7222222222222,63.8333333333333,367,367,542.6404,542.6404,139.02,40.98,139.02,40.98,147.3642821,0,0,43200,354,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,21,2026074121,180,200,1,BudgetedLNS,0.1,68.5972222222222,,68.5972222222222,67.4166666666667,96,96,117.8592,117.8592,139.015,40.985,139.015,40.985,320.2634552,0,0,43201,96,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,22,2026074122,180,200,1,BudgetedLNS,0.1,68.2277777777778,,68.2277777777778,65.1666666666667,215,215,279.3842,279.3842,139.075,40.925,139.075,40.925,141.2455775,0,0,43192,209,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,23,2026074123,180,200,1,BudgetedLNS,0.1,68.6472222222223,,68.6472222222223,67.4722222222222,105,105,106.512,106.512,139.01,40.99,139.01,40.99,156.0242961,0,0,43211,116,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,24,2026074124,180,200,1,BudgetedLNS,0.1,68.6027777777778,,68.6027777777778,68.3611111111111,126,126,131.796,131.796,139.025,40.975,139.025,40.975,105.7690333,0,0,43193,134,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,25,2026074125,180,200,1,BudgetedLNS,0.1,66.8027777777778,,66.8027777777778,66.0,199,199,256.7548,256.7548,139.03,40.97,139.03,40.97,94.7622983999999,0,0,43206,180,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,26,2026074126,180,200,1,BudgetedLNS,0.1,65.7472222222222,,65.7472222222222,65.5,186,186,260.205,260.205,139.03,40.97,139.03,40.97,75.1842025999999,0,0,43201,179,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,27,2026074127,180,200,1,BudgetedLNS,0.1,65.9222222222222,,65.9222222222222,66.4444444444444,305,305,431.684,431.684,139.11,40.89,139.11,40.89,154.4973464,0,0,43130,292,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,28,2026074128,180,200,1,BudgetedLNS,0.1,67.7444444444445,,67.7444444444445,68.1388888888889,145,145,191.4544,191.4544,139.015,40.985,139.015,40.985,141.0709767,0,0,43200,149,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,29,2026074129,180,200,1,BudgetedLNS,0.1,66.7416666666666,,66.7416666666666,63.8611111111111,289,289,380.188,380.188,139.215,40.785,139.215,40.785,60.8971835,0,0,43189,283,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,30,2026074130,180,200,1,BudgetedLNS,0.1,67.9805555555556,,67.9805555555556,66.1111111111111,90,90,102.5298,102.5298,139.02,40.98,139.02,40.98,64.1901466,0,0,43188,90,0
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,1,2026075101,180,200,1,BudgetedLNS,0.1,59.4666666666666,,59.4666666666666,58.9166666666667,234,234,942.8332,942.8332,152.605,27.395,152.605,27.395,81.274181,0,0,43200,212,0
paper2_revision_v2_20260731,SENSITIVITY,link_hotspot,2,2026075102,180,200,1,BudgetedLNS,0.1,54.8694444444445,,54.8694444444445,56.9444444444444,436,436,1495.9296,1495.9296,152.975,27.025,152.975,27.025,157.5116119,0,0,43192,370,0
